"DATE ADDED TO CATALOG","PUBMEDID","FIRST AUTHOR","DATE","JOURNAL","LINK","STUDY","DISEASE/TRAIT","INITIAL SAMPLE SIZE","REPLICATION SAMPLE SIZE","REGION","CHR_ID","CHR_POS","REPORTED GENE(S)","MAPPED_GENE","UPSTREAM_GENE_ID","DOWNSTREAM_GENE_ID","SNP_GENE_IDS","UPSTREAM_GENE_DISTANCE","DOWNSTREAM_GENE_DISTANCE","STRONGEST SNP-RISK ALLELE","SNPS","MERGED","SNP_ID_CURRENT","CONTEXT","INTERGENIC","RISK ALLELE FREQUENCY","P-VALUE","PVALUE_MLOG","P-VALUE (TEXT)","OR or BETA","95% CI (TEXT)","PLATFORM [SNPS PASSING QC]","CNV","MAPPED_TRAIT","MAPPED_TRAIT_URI","STUDY ACCESSION","GENOTYPING TECHNOLOGY"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","6p22.1","6","28958443","","LINC01556 - KRT18P1","ENSG00000231041","ENSG00000226462","",13906,10687,"rs9257408-C","rs9257408",0,"9257408","TF_binding_site_variant",1,"NR","3E-7",6.52287874528034,"",1.03,"[1.02-1.04]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2021-12-20,32139696,"Shu X",2020-03-05,"Nat Commun","www.ncbi.nlm.nih.gov/pubmed/32139696","Identification of novel breast cancer susceptibility loci in meta-analyses conducted among Asian and European descendants.","Breast cancer","24,206 East Asian ancestry cases, 24,775 East Asian ancestry controls, 122,977 European ancestry cases, 105,974 European ancestry controls","10,829 East Asian ancestry cases, 10,996 East Asian ancestry controls, 5,958 Asian ancestry cases, 5,684 Asian ancestry controls","6q23.1","6","130027974","","L3MBTL3","","","ENSG00000198945",NA,NA,"rs6569648-T","rs6569648",0,"6569648","intron_variant",0,"NR","2E-12",11.698970004336,"",1.05,"[1.04-1.07]","Affymetrix, Illumina [NR] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST90090980","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","19p13.11","19","18460331","ELL","ELL","","","ENSG00000105656",NA,NA,"rs4808801-A","rs4808801",0,"4808801","intron_variant",0,"0.66","5E-28",27.301029995664,"(EA)",1.0752687,"[1.05-1.1] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","8q21.13","8","75318066","intergenic","CASC9","","","ENSG00000249395",NA,NA,"rs6472903-T","rs6472903",0,"6472903","intron_variant",0,"0.83","4E-21",20.397940008672,"(EA)",1.0638298,"[1.04-1.09] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","1p36.22","1","10506158","PEX14","PEX14","","","ENSG00000142655",NA,NA,"rs616488-A","rs616488",0,"616488","intron_variant",0,"0.67","5E-20",19.301029995664,"(EA)",1.0638298,"[1.04-1.08] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","5q14.3","5","91436408","ARRDC3","ARRDC3-AS1","","","ENSG00000281357",NA,NA,"rs10474352-C","rs10474352",0,"10474352","intron_variant",0,"0.84","5E-11",10.301029995664,"(EA)",1.0638298,"[1.03-1.09] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","21q21.1","21","15148511","NRIP1","NRIP1 - CYCSP42","ENSG00000180530","ENSG00000224524","",82575,342019,"rs2823093-G","rs2823093",0,"2823093","intergenic_variant",1,"0.73","2E-20",19.698970004336,"(EA)",1.0638298,"[1.04-1.09] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","15q26.1","15","90968837","PRC1","PRC1-AS1, PRC1","","","ENSG00000258725, ENSG00000198901",NA,NA,"rs2290203-G","rs2290203",0,"2290203","3_prime_UTR_variant",0,"0.79","8E-10",9.09691001300806,"",1.0638298,"[1.04-1.09] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","2q31.1","2","173348166","CDCA7","RPS2P18 - CDCA7","ENSG00000231735","ENSG00000144354","",49654,6654,"rs1550623-A","rs1550623",0,"1550623","intron_variant",1,"0.85","5E-10",9.30102999566398,"(EA)",1.0526316,"[1.02-1.08] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","2q31.1","2","172108243","DLX2-AS1","DLX2-DT","","","ENSG00000236651",NA,NA,"rs2016394-G","rs2016394",0,"2016394","intron_variant",0,"0.53","6E-12",11.2218487496164,"(EA)",1.0526316,"[1.03-1.06] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","18q11.2","18","26990703","CHST9","CHST9, AQP4-AS1","","","ENSG00000154080, ENSG00000260372",NA,NA,"rs1436904-T","rs1436904",0,"1436904","intron_variant",0,"0.6","1E-14",14,"(EA)",1.0526316,"[1.03-1.06] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","16q12.2","16","53779455","FTO","FTO","","","ENSG00000140718",NA,NA,"rs17817449-T","rs17817449",0,"17817449","intron_variant",0,"0.59","3E-21",20.5228787452803,"(EA)",1.0526316,"[1.04-1.08] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","5q11.2","5","59041654","PDE4D","PDE4D","","","ENSG00000113448",NA,NA,"rs1353747-T","rs1353747",0,"1353747","intron_variant",0,"0.91","4E-9",8.39794000867204,"(EA)",1.0416667,"[1.01-1.08] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","5q14.2","5","82242227","ATG10","ATG10","","","ENSG00000152348",NA,NA,"rs7707921-A","rs7707921",0,"7707921","intron_variant",0,"0.75","2E-12",11.698970004336,"(EA)",1.0416667,"[1.02-1.06] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","10q26.12","10","121334387","intergenic","LINC01153 - RN7SKP167","ENSG00000227143","ENSG00000222979","",148421,76529,"rs11199914-C","rs11199914",0,"11199914","intergenic_variant",1,"0.68","7E-12",11.1549019599857,"(EA)",1.0416667,"[1.02-1.06] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","11q24.3","11","129591276","intergenic","RPS27P20 - LINC01395","ENSG00000240121","ENSG00000281097","",53162,20840,"rs11820646-C","rs11820646",0,"11820646","regulatory_region_variant",1,"0.6","2E-14",13.698970004336,"(EA)",1.0416667,"[1.02-1.06] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","14q32.12","14","92637727","RIN3","RIN3","","","ENSG00000100599",NA,NA,"rs11627032-T","rs11627032",0,"11627032","intron_variant",0,"0.75","4E-11",10.397940008672,"(EA)",1.0416667,"[1.02-1.06] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","7q32.3","7","130982362","FLJ43663","LINC-PINT","","","ENSG00000231721",NA,NA,"rs4593472-C","rs4593472",0,"4593472","intron_variant",0,"0.65","2E-11",10.698970004336,"(EA)",1.0309278,"[1.01-1.05] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","11q13.1","11","65815595","intergenic","OVOL1 - CFL1","ENSG00000172818","ENSG00000172757","",18381,7427,"rs3903072-G","rs3903072",0,"3903072","intergenic_variant",1,"0.53","2E-12",11.698970004336,"(EA)",1.0309278,"[1.01-1.05] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","1q21.1","1","145790097","RNF115","RNF115","","","ENSG00000265491",NA,NA,"rs12405132-C","rs12405132",0,"12405132","intron_variant",0,"0.63","6E-10",9.22184874961636,"(EA)",1.0309278,"[1.01-1.05] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","18q11.2","18","26757460","intergenic","AQP4-AS1","","","ENSG00000260372",NA,NA,"rs527616-G","rs527616",0,"527616","intron_variant",0,"0.62","7E-15",14.1549019599857,"(EA)",1.0309278,"[1.02-1.05] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","6p22.1","6","28958443","intergenic","LINC01556 - KRT18P1","ENSG00000231041","ENSG00000226462","",13906,10687,"rs9257408-C","rs9257408",0,"9257408","TF_binding_site_variant",1,"0.41","7E-8",7.15490195998574,"(EA)",1.02,"[1-1.04] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
2017-11-30,29059683,"Michailidou K",2017-10-23,"Nature","www.ncbi.nlm.nih.gov/pubmed/29059683","Association analysis identifies 65 new breast cancer risk loci.","Breast cancer","76,192 European ancestry cases, 63,082 European ancestry controls","46,785 European ancestry cases, 42,892 European ancestry controls, 14,068 East Asian ancestry cases, 13,104 East Asian ancestry controls","5p13.3","5","32567626","intergenic","SUB1","","","ENSG00000113387",NA,NA,"rs2012709-T","rs2012709",0,"2012709","intron_variant",0,"0.48","1E-8",8,"(EA)",1.02,"[1-1.04] (Oncoarray)","Illumina [~ 11800000] (imputed)","N","breast carcinoma","http://www.ebi.ac.uk/efo/EFO_0000305","GCST004988","Genome-wide genotyping array"
